"item_id","required_class","category","role","basename_exact","required","status","search_mode","n_exact_candidates","source_selected","all_exact_candidates","destination","copied","size_bytes","md5","used_by","required_reason","preferred_rel"
"165","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_step25v3_downstream_subset_availability_audit.csv","Step24B_step25v3_downstream_subset_availability_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_step25v3_downstream_subset_availability_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_step25v3_downstream_subset_availability_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_step25v3_downstream_subset_availability_audit.csv",TRUE,436,"b7a3b9c95424b997ac1de5654906bf20","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_step25v3_downstream_subset_availability_audit.csv"
"166","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_formal_matrix_audit_checks.csv","Step24B_formal_matrix_audit_checks.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_formal_matrix_audit_checks.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_formal_matrix_audit_checks.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_formal_matrix_audit_checks.csv",TRUE,545,"2bf22e4c7a057e277edb8366e71c963b","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_formal_matrix_audit_checks.csv"
"167","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_final_summary_for_review.csv","Step24B_final_summary_for_review.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_final_summary_for_review.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_final_summary_for_review.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_final_summary_for_review.csv",TRUE,1419,"39e10b22ffafe3a0c05f51e677f1485b","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_final_summary_for_review.csv"
"168","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_methods_text_for_12_3_matrix_audit.txt","Step24B_methods_text_for_12_3_matrix_audit.txt",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_methods_text_for_12_3_matrix_audit.txt","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_methods_text_for_12_3_matrix_audit.txt","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_methods_text_for_12_3_matrix_audit.txt",TRUE,755,"67d2e27552c9d6b1a6ef0a7c2b56d7cc","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_methods_text_for_12_3_matrix_audit.txt"
"169","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_summary_to_send_me.txt","Step24B_summary_to_send_me.txt",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/logs/Step24B_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/logs/Step24B_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_summary_to_send_me.txt",TRUE,1771,"3c31961665395d1ae69e1199b0afeeca","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_summary_to_send_me.txt"
"170","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_input_file_check.csv","StepCHRONLOCK_01_input_file_check.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_input_file_check.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_input_file_check.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_input_file_check.csv",TRUE,855,"5e4af46c2945d00a84153362864fa328","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_input_file_check.csv"
"171","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_all_96_sample_metadata_from_matrix_columns.csv","StepCHRONLOCK_01_all_96_sample_metadata_from_matrix_columns.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_all_96_sample_metadata_from_matrix_columns.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_all_96_sample_metadata_from_matrix_columns.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_all_96_sample_metadata_from_matrix_columns.csv",TRUE,7949,"11c3a148f334b8051a3ebf8316be856a","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_all_96_sample_metadata_from_matrix_columns.csv"
"172","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_quant_file_manifest_all.csv","StepCHRONLOCK_01_quant_file_manifest_all.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_quant_file_manifest_all.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_quant_file_manifest_all.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_quant_file_manifest_all.csv",TRUE,20623,"cd98e797f8d92d8a6543f4add603ccca","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_quant_file_manifest_all.csv"
"173","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_quant_file_manifest_synovium_48.csv","StepCHRONLOCK_01_quant_file_manifest_synovium_48.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_quant_file_manifest_synovium_48.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_quant_file_manifest_synovium_48.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_quant_file_manifest_synovium_48.csv",TRUE,10279,"311d60aea37bc0166c30a71d2fbdd885","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_quant_file_manifest_synovium_48.csv"
"174","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_locked_synovium_48_vs_quant_files_audit.csv","StepCHRONLOCK_01_locked_synovium_48_vs_quant_files_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_locked_synovium_48_vs_quant_files_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_locked_synovium_48_vs_quant_files_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_locked_synovium_48_vs_quant_files_audit.csv",TRUE,13315,"cd2ae9a5e0bc9afe48f41df8e188b481","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_locked_synovium_48_vs_quant_files_audit.csv"
"175","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_synovium_48_sample_metadata_locked.csv","StepCHRONLOCK_01_synovium_48_sample_metadata_locked.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_synovium_48_sample_metadata_locked.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_synovium_48_sample_metadata_locked.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_synovium_48_sample_metadata_locked.csv",TRUE,3965,"61e663f6ca52218b923cdcfcb6109a7f","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_synovium_48_sample_metadata_locked.csv"
"176","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_main_24_gene_level_estimated_counts_matrix.csv","StepCHRONLOCK_01_main_24_gene_level_estimated_counts_matrix.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_gene_level_estimated_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_gene_level_estimated_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_main_24_gene_level_estimated_counts_matrix.csv",TRUE,2828723,"4181f123fb488d06668c041a996cad44","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_main_24_gene_level_estimated_counts_matrix.csv"
"177","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_main_24_gene_level_abundance_tpm_matrix.csv","StepCHRONLOCK_01_main_24_gene_level_abundance_tpm_matrix.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_main_24_gene_level_abundance_tpm_matrix.csv",TRUE,4589663,"a2a81ec105299b8d13b8fa0d4077a22f","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_main_24_gene_level_abundance_tpm_matrix.csv"
"178","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_main_24_gene_level_effective_length_matrix.csv","StepCHRONLOCK_01_main_24_gene_level_effective_length_matrix.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_gene_level_effective_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_gene_level_effective_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_main_24_gene_level_effective_length_matrix.csv",TRUE,7373330,"f33349c5bd011bff05b493a73ffe6a7e","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_main_24_gene_level_effective_length_matrix.csv"
"179","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_main_24_sample_metadata_locked.csv","StepCHRONLOCK_01_main_24_sample_metadata_locked.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_sample_metadata_locked.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_main_24_sample_metadata_locked.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_main_24_sample_metadata_locked.csv",TRUE,1955,"f2ee0aa457d0988db08b3f26382f8faa","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_main_24_sample_metadata_locked.csv"
"180","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_all_96_matrix_dimensions.csv","StepCHRONLOCK_01_all_96_matrix_dimensions.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_all_96_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_all_96_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_all_96_matrix_dimensions.csv",TRUE,199,"8a8538ef38c84e01bc979073b7665a2f","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_all_96_matrix_dimensions.csv"
"181","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_locked_matrix_dimensions.csv","StepCHRONLOCK_01_locked_matrix_dimensions.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_locked_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_locked_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_locked_matrix_dimensions.csv",TRUE,382,"a5d047df0950dc2dcfe657c6a94dfcdf","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_locked_matrix_dimensions.csv"
"182","OPTIONAL","13_optional_CHRONLOCK_matrix_lock","StepCHRONLOCK_01_synovium_48_sample_level_matrix_QC.csv","StepCHRONLOCK_01_synovium_48_sample_level_matrix_QC.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_synovium_48_sample_level_matrix_QC.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/tables/StepCHRONLOCK_01_synovium_48_sample_level_matrix_QC.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/13_CHRONLOCK_matrix_lock/StepCHRONLOCK_01_synovium_48_sample_level_matrix_QC.csv",TRUE,7247,"33b5f391fce5bd306e11a6ecf3e2789a","Independent locked-matrix audit and CHRONMDS input","Optional for minimal mainline because the final Step25v3 main-comparison matrices are required and used by the main chronic figure scripts.","rebuild_submission/03_pig_chronic/tables/step24_chronic_synovium_only_matrix_lock/StepCHRONLOCK_01_synovium_48_sample_level_matrix_QC.csv"
