"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category","mean_abs_logFC","delta_logFC_4W_minus_1W","abs_effect_stronger_at_4W"
"G10090_30720","106572","Rab31",1.77233544243576,5.82622871823566e-09,"Up",1.65503224023899,1.74974397775968e-06,"Up","Up","persistent_direction_consistent",1.71368384133737,-0.11730320219677,FALSE
"G10090_30726","12571","Cdk6",1.7692259362118,5.3935242427679e-09,"Up",2.02165185588443,3.03525924601535e-06,"Up","Up","persistent_direction_consistent",1.89543889604811,0.25242591967263,TRUE
"G10090_30728","12514","Cd68",1.83508628104576,5.5145032163578e-07,"Up",1.09599775637313,0.000340278382645838,"Up","Up","persistent_direction_consistent",1.46554201870945,-0.73908852467263,FALSE
"G10090_30741","108168393","Gm7276",-1.76493780761403,0.000461156352055019,"Down",-1.13450847610991,0.0116728049193976,"Down","Down","persistent_direction_consistent",1.44972314186197,0.63042933150412,FALSE
"G10090_30743","73720","Cst6",-1.41005976572537,0.000101374875799189,"Down",-1.14385268488401,0.000163308403203178,"Down","Down","persistent_direction_consistent",1.27695622530469,0.26620708084136,FALSE
"G10090_30771","93882","Pcdhb11",1.31833563069406,2.20246348633262e-05,"Up",1.5069507329191,5.05485405971016e-05,"Up","Up","persistent_direction_consistent",1.41264318180658,0.18861510222504,TRUE
"G10090_30774","18196","Nsg1",1.58222341840582,3.90511212598569e-08,"Up",1.66286943880564,5.41245706179369e-06,"Up","Up","persistent_direction_consistent",1.62254642860573,0.0806460203998201,TRUE
"G10090_30779","57265","Fzd2",1.94449629068835,2.49314228087443e-09,"Up",1.12304122881587,3.76044521094687e-05,"Up","Up","persistent_direction_consistent",1.53376875975211,-0.82145506187248,FALSE
"G10090_30807","56175","Bace2",1.34335739640994,7.93482071530902e-08,"Up",1.04225006825107,8.52695529239818e-05,"Up","Up","persistent_direction_consistent",1.1928037323305,-0.30110732815887,FALSE
"G10090_30826","14281","Fos",1.44603110727967,0.000286073138768813,"Up",1.06630618428732,0.00710722365740957,"Up","Up","persistent_direction_consistent",1.2561686457835,-0.37972492299235,FALSE
"G10090_30832","69747","Zswim7",-1.16059941298516,1.04422020313434e-05,"Down",-1.01434293225903,4.57241857968166e-05,"Down","Down","persistent_direction_consistent",1.0874711726221,0.14625648072613,FALSE
"G10090_30849","14234","Foxc2",1.0708888149006,4.20339321548596e-05,"Up",1.18962422749442,0.000265857980237048,"Up","Up","persistent_direction_consistent",1.13025652119751,0.11873541259382,TRUE
"G10090_30950","14555","Gpd1",-1.49087245029652,1.03493569325796e-06,"Down",-1.01343972383532,3.57211461557376e-05,"Down","Down","persistent_direction_consistent",1.25215608706592,0.4774327264612,FALSE
"G10090_30951","16506","Kcnd1",1.71165423243176,1.16309209002263e-08,"Up",1.4865836121943,5.63952177778993e-05,"Up","Up","persistent_direction_consistent",1.59911892231303,-0.22507062023746,FALSE
"G10090_3097","70445","Cd248",1.46048416162107,1.64655280165772e-07,"Up",1.36036694630652,3.13563493325907e-05,"Up","Up","persistent_direction_consistent",1.41042555396379,-0.10011721531455,FALSE
"G10090_30991","229791","Plppr4",2.26898949140984,2.70761806577888e-08,"Up",3.26780426796568,0.000138620255466755,"Up","Up","persistent_direction_consistent",2.76839687968776,0.99881477655584,TRUE
"G10090_31015","110257","Hba-a2",-1.32097794023804,0.000553220264878744,"Down",-1.26126990489668,0.00342466442471154,"Down","Down","persistent_direction_consistent",1.29112392256736,0.0597080353413599,FALSE
"G10090_3102","17901","Myl1",-1.85471249149877,1.81384610143836e-05,"Down",-1.10161562331911,0.000608674924155151,"Down","Down","persistent_direction_consistent",1.47816405740894,0.75309686817966,FALSE
"G10090_31025","78369","Icam4",-1.74720253561942,1.25679968410858e-05,"Down",-1.10043272788291,0.00408956958069419,"Down","Down","persistent_direction_consistent",1.42381763175117,0.64676980773651,FALSE
"G10090_31058","210622","Pamr1",1.60978301166503,5.08702220047139e-06,"Up",1.25566671202689,3.76337951309948e-05,"Up","Up","persistent_direction_consistent",1.43272486184596,-0.35411629963814,FALSE
"G10090_3106","20970","Sdc3",1.28200729975185,1.33963791138433e-07,"Up",1.39509816881754,1.17874333245269e-05,"Up","Up","persistent_direction_consistent",1.33855273428469,0.11309086906569,TRUE
"G10090_31094","329941","Col8a2",2.09795019640481,5.70158036161839e-06,"Up",1.12284809892623,0.000811717093321213,"Up","Up","persistent_direction_consistent",1.61039914766552,-0.97510209747858,FALSE
"G10090_31109","26564","Ror2",2.54327980985678,2.49314228087443e-09,"Up",2.14264490531815,1.71660205336519e-05,"Up","Up","persistent_direction_consistent",2.34296235758746,-0.40063490453863,FALSE
"G10090_3111","65970","Lima1",1.46282643817297,8.71680483519396e-08,"Up",1.25312209238673,8.45037099015405e-06,"Up","Up","persistent_direction_consistent",1.35797426527985,-0.20970434578624,FALSE
"G10090_3112","75173","Tex38",-1.74097940008047,1.95845210478155e-05,"Down",-1.03331215117606,0.00218673417147418,"Down","Down","persistent_direction_consistent",1.38714577562827,0.70766724890441,FALSE
"G10090_31125","14789","P3h3",1.95629474640189,2.13448437805188e-08,"Up",1.31430266624299,1.72704801730143e-05,"Up","Up","persistent_direction_consistent",1.63529870632244,-0.6419920801589,FALSE
"G10090_31148","13051","Cx3cr1",3.26830734837177,1.19984285717762e-11,"Up",2.33967736773023,2.27247783624488e-06,"Up","Up","persistent_direction_consistent",2.803992358051,-0.92862998064154,FALSE
"G10090_3117","233079","Ffar2",-1.29293862913599,0.000930478693656752,"Down",-1.38560807477276,0.000444247355937783,"Down","Down","persistent_direction_consistent",1.33927335195437,-0.09266944563677,TRUE
"G10090_31170","75209","Sv2c",1.71675459119071,0.000108295373097045,"Up",2.44199430240143,8.77811120744894e-06,"Up","Up","persistent_direction_consistent",2.07937444679607,0.72523971121072,TRUE
"G10090_31187","213469","Lgi3",2.4327949763166,6.82638201271805e-09,"Up",2.58647933844829,3.49773470509774e-05,"Up","Up","persistent_direction_consistent",2.50963715738244,0.15368436213169,TRUE
"G10090_3119","73332","Ccdc30",2.20612311237493,1.41590586493762e-08,"Up",1.41622052102093,0.000586101654482686,"Up","Up","persistent_direction_consistent",1.81117181669793,-0.789902591354,FALSE
"G10090_3120","231633","Tmem119",2.34898956202654,8.56028401813802e-10,"Up",1.57737153912603,1.02074217494275e-05,"Up","Up","persistent_direction_consistent",1.96318055057628,-0.77161802290051,FALSE
"G10090_31209","20969","Sdc1",2.36871920070603,2.36125290003132e-10,"Up",2.28945657705889,4.35967872867964e-06,"Up","Up","persistent_direction_consistent",2.32908788888246,-0.0792626236471401,FALSE
"G10090_31245","23959","Nt5e",1.26261878774636,2.48743499125288e-05,"Up",1.84727393578571,9.59603535530991e-06,"Up","Up","persistent_direction_consistent",1.55494636176604,0.58465514803935,TRUE
"G10090_31297","102640043","Gm36210",-1.21319735467968,5.86165421229246e-08,"Down",-1.07665344025548,1.71660205336519e-05,"Down","Down","persistent_direction_consistent",1.14492539746758,0.1365439144242,FALSE
"G10090_31319","75581","Yipf7",-1.45681949608237,5.42644151072581e-05,"Down",-1.05512251869267,0.000795802307776419,"Down","Down","persistent_direction_consistent",1.25597100738752,0.4016969773897,FALSE
"G10090_31336","269941","Chsy1",1.75919739773346,4.41073612201873e-08,"Up",1.16723629350189,1.54257438420669e-05,"Up","Up","persistent_direction_consistent",1.46321684561768,-0.59196110423157,FALSE
"G10090_31379","21925","Tnnc2",-1.81681115090717,2.39718895300232e-05,"Down",-1.13357990104175,0.000334752269259403,"Down","Down","persistent_direction_consistent",1.47519552597446,0.68323124986542,FALSE
"G10090_31413","12904","Crabp2",3.4323433640064,1.78916130670629e-09,"Up",2.30636137789986,0.000306637716098341,"Up","Up","persistent_direction_consistent",2.86935237095313,-1.12598198610654,FALSE
"G10090_31428","104582","Rprml",-1.82098537017673,0.000130636005964364,"Down",-1.22325282262036,0.00557593720763201,"Down","Down","persistent_direction_consistent",1.52211909639855,0.59773254755637,FALSE
"G10090_31451","81840","Sorcs2",3.03549106071771,8.41321205093056e-11,"Up",1.82628798203373,5.17620083113441e-05,"Up","Up","persistent_direction_consistent",2.43088952137572,-1.20920307868398,FALSE
"G10090_31465","56693","Crtap",1.57575472430118,4.37706361267642e-08,"Up",1.07408479202681,6.56859776583183e-05,"Up","Up","persistent_direction_consistent",1.324919758164,-0.50166993227437,FALSE
"G10090_31485","108168679",,1.28467608805308,1.11391863492668e-07,"Up",1.09250604432863,0.000560768012641758,"Up","Up","persistent_direction_consistent",1.18859106619086,-0.19217004372445,FALSE
"G10090_31492","22152","Tubb3",1.5589570674125,3.87684208051983e-08,"Up",2.38923638180844,8.76683255998049e-05,"Up","Up","persistent_direction_consistent",1.97409672461047,0.83027931439594,TRUE
"G10090_3169","19017","Ppargc1a",-1.27859530509038,4.77262731938042e-05,"Down",-1.10778665525826,0.000242231606109701,"Down","Down","persistent_direction_consistent",1.19319098017432,0.17080864983212,FALSE
"G10090_31693","118452","Baalc",2.3212582032757,5.5886331695524e-09,"Up",2.07787895411621,1.72183172704993e-05,"Up","Up","persistent_direction_consistent",2.19956857869596,-0.24337924915949,FALSE
"G10090_31697","53421","Sec61a1",1.50991090998585,5.47698438583692e-09,"Up",1.10077303904935,1.73799221681643e-05,"Up","Up","persistent_direction_consistent",1.3053419745176,-0.4091378709365,FALSE
"G10090_317","110749","Chaf1b",2.19371360052576,2.94159991979939e-09,"Up",1.08489351906906,0.00529905751046534,"Up","Up","persistent_direction_consistent",1.63930355979741,-1.1088200814567,FALSE
"G10090_31716","665033","Col6a5",1.87562659733,7.59267683550184e-06,"Up",2.97997794697711,0.000103758782045978,"Up","Up","persistent_direction_consistent",2.42780227215356,1.10435134964711,TRUE
"G10090_31833","229801","Tram1l1",2.51022966700876,3.17537035764853e-07,"Up",1.69870941427411,0.000947723042069195,"Up","Up","persistent_direction_consistent",2.10446954064144,-0.81152025273465,FALSE
"G10090_31856","74488","Lrrc15",5.28112209479834,1.46536334768678e-10,"Up",3.71056430044453,9.80760368997709e-05,"Up","Up","persistent_direction_consistent",4.49584319762143,-1.57055779435381,FALSE
"G10090_31925","71994","Cnn3",1.49436465988274,1.46331013728081e-08,"Up",1.00552405066375,1.36792764538388e-05,"Up","Up","persistent_direction_consistent",1.24994435527324,-0.48884060921899,FALSE
"G10090_31945","245857","Ssh3",1.05840142062755,1.29544588656835e-06,"Up",1.07687644279192,4.40496285856842e-05,"Up","Up","persistent_direction_consistent",1.06763893170974,0.0184750221643699,TRUE
"G10090_31974","21346","Tagln2",1.33972758652464,1.37634853292234e-08,"Up",1.36030474950114,5.03615122405135e-06,"Up","Up","persistent_direction_consistent",1.35001616801289,0.0205771629764999,TRUE
"G10090_31980","229323","Gpr171",1.6030924549663,0.000169606135944923,"Up",1.07980533568895,0.00662731054203828,"Up","Up","persistent_direction_consistent",1.34144889532763,-0.52328711927735,FALSE
"G10090_31995","277360","Prex1",1.29419664909819,1.44149193751972e-08,"Up",1.0436430173475,1.49516262082602e-05,"Up","Up","persistent_direction_consistent",1.16891983322284,-0.25055363175069,FALSE
"G10090_32","21930","Tnfaip6",2.99808626700729,1.38229604788159e-07,"Up",2.54546680885953,0.000387695484109241,"Up","Up","persistent_direction_consistent",2.77177653793341,-0.45261945814776,FALSE
"G10090_32049","80885","Hcar2",-1.74484858515691,0.000437167158840033,"Down",-1.55923452258676,0.000746966364320271,"Down","Down","persistent_direction_consistent",1.65204155387184,0.18561406257015,FALSE
"G10090_32107","12862","Cox6a2",-1.95447442237181,1.1953624114518e-05,"Down",-1.15425953847801,0.00136039836939538,"Down","Down","persistent_direction_consistent",1.55436698042491,0.8002148838938,FALSE
"G10090_3211","83925","Trps1",1.2415668832335,2.94981125613783e-07,"Up",1.2318327688599,4.1140116996626e-06,"Up","Up","persistent_direction_consistent",1.2366998260467,-0.00973411437360006,FALSE
"G10090_32209","21858","Timp2",1.36083294328478,4.93895191240519e-07,"Up",1.16943521957923,3.13359659326491e-05,"Up","Up","persistent_direction_consistent",1.265134081432,-0.19139772370555,FALSE
"G10090_32217","93887","Pcdhb16",1.25533290050311,1.71311778779709e-07,"Up",1.15018576414282,4.08234796131394e-05,"Up","Up","persistent_direction_consistent",1.20275933232297,-0.10514713636029,FALSE
"G10090_32227","382551","Cd300ld3",1.33024213887634,0.00014912677616267,"Up",1.0411262165924,0.00792665262362083,"Up","Up","persistent_direction_consistent",1.18568417773437,-0.28911592228394,FALSE
"G10090_32246","30878","Apln",2.01677722667693,3.64548212098926e-09,"Up",1.36238730905415,0.000185317853458843,"Up","Up","persistent_direction_consistent",1.68958226786554,-0.65438991762278,FALSE
"G10090_32252","75552","Paqr9",-2.12577502769172,4.6319651825698e-09,"Down",-1.37365447614347,2.18794274501078e-05,"Down","Down","persistent_direction_consistent",1.74971475191759,0.75212055154825,FALSE
"G10090_32260","101488143","Hbb-bt",-1.61831870724408,9.19491948425338e-05,"Down",-1.26711008242411,0.00250310925737251,"Down","Down","persistent_direction_consistent",1.44271439483409,0.35120862481997,FALSE
"G10090_32275","81897","Tlr9",2.19525811530485,6.88886234487843e-08,"Up",1.02830116990588,0.000585219456337717,"Up","Up","persistent_direction_consistent",1.61177964260536,-1.16695694539897,FALSE
"G10090_3228","66695","Aspn",2.72464810538487,5.24885439761562e-09,"Up",1.35113836056571,5.86618411825507e-06,"Up","Up","persistent_direction_consistent",2.03789323297529,-1.37350974481916,FALSE
"G10090_3230","239405","Rspo2",1.70411919237647,0.00010983391897034,"Up",2.36397149112519,1.99682959676343e-05,"Up","Up","persistent_direction_consistent",2.03404534175083,0.65985229874872,TRUE
"G10090_32309","26464","Vnn3",-2.28767484113842,0.000112011172193848,"Down",-1.71674936640383,0.000469657787260053,"Down","Down","persistent_direction_consistent",2.00221210377113,0.57092547473459,FALSE
"G10090_32339","14284","Fosl2",1.46007786574611,7.24114436419788e-08,"Up",1.09845272011928,1.48140485754863e-05,"Up","Up","persistent_direction_consistent",1.2792652929327,-0.36162514562683,FALSE
"G10090_32382","20293","Ccl12",2.65726285485758,1.30685672994639e-06,"Up",1.28613093885044,0.00326623891500644,"Up","Up","persistent_direction_consistent",1.97169689685401,-1.37113191600714,FALSE
"G10090_32471","16433","Cuzd1",-1.78290991209794,5.9727805342707e-07,"Down",-1.04406636848266,0.00119796024750966,"Down","Down","persistent_direction_consistent",1.4134881402903,0.73884354361528,FALSE
"G10090_32504","72273","Smim24",1.17464186717479,7.11865772293874e-06,"Up",1.27237729851814,3.96376540031476e-05,"Up","Up","persistent_direction_consistent",1.22350958284647,0.0977354313433501,TRUE
"G10090_32524","244238","Mrgpre",1.0573643211159,3.57143771332193e-06,"Up",1.00449201189874,0.000286120346161209,"Up","Up","persistent_direction_consistent",1.03092816650732,-0.0528723092171601,FALSE
"G10090_32562","69183","C1qtnf2",1.93999646313952,2.97526659118717e-08,"Up",1.20273669132567,0.000135034352614016,"Up","Up","persistent_direction_consistent",1.57136657723259,-0.73725977181385,FALSE
"G10090_32571","20519","Slc22a3",-1.28343899888184,0.000244307264869848,"Down",-1.0616339316272,0.00123393489308853,"Down","Down","persistent_direction_consistent",1.17253646525452,0.22180506725464,FALSE
"G10090_32594","218442","Serinc5",1.78067333135707,3.8053385233736e-09,"Up",1.25185883275252,4.7650547279952e-06,"Up","Up","persistent_direction_consistent",1.51626608205479,-0.52881449860455,FALSE
"G10090_3262","170743","Tlr7",1.84125175261336,4.11145771956287e-07,"Up",1.02043397874485,0.000423417416784094,"Up","Up","persistent_direction_consistent",1.43084286567911,-0.82081777386851,FALSE
"G10090_32691","108167989","Gm46340",1.40155227667686,7.39885643764855e-06,"Up",1.27798905217299,0.00011048553945412,"Up","Up","persistent_direction_consistent",1.33977066442492,-0.12356322450387,FALSE
"G10090_32740","21743","Inmt",-3.5885144542367,1.00275409994503e-09,"Down",-1.54658638932701,0.000602323072549391,"Down","Down","persistent_direction_consistent",2.56755042178185,2.04192806490969,FALSE
"G10090_32774","12842","Col1a1",3.52312798783409,8.99245822662358e-09,"Up",1.80748307821909,3.05208811130156e-05,"Up","Up","persistent_direction_consistent",2.66530553302659,-1.715644909615,FALSE
"G10090_32800","236900","Pdk3",1.53297616338065,2.48464345009263e-09,"Up",1.05035579066863,2.13963887178402e-05,"Up","Up","persistent_direction_consistent",1.29166597702464,-0.48262037271202,FALSE
"G10090_3285","16532","Kcnu1",-1.15537958134442,4.25202514611675e-05,"Down",-1.12425024091515,0.00787550247010309,"Down","Down","persistent_direction_consistent",1.13981491112979,0.0311293404292701,FALSE
"G10090_32870","56264","Cpxm1",3.30399895444573,6.68580131494874e-13,"Up",1.16441100688566,0.000455128494516424,"Up","Up","persistent_direction_consistent",2.23420498066569,-2.13958794756007,FALSE
"G10090_32897","378431","Txlnb",-1.92516936124927,2.33278661932073e-05,"Down",-1.00050446867407,0.00565953111975416,"Down","Down","persistent_direction_consistent",1.46283691496167,0.9246648925752,FALSE
